timestamp,fundingRate
2026-04-27 16:00:00.002,2.9e-06
2026-04-28 00:00:00.001,7.76e-05
2026-04-28 08:00:00.000,8.227e-05
2026-04-28 16:00:00.004,0.0001
2026-04-29 00:00:00.006,-9.6e-07
2026-04-29 08:00:00.011,-1.285e-05
2026-04-29 16:00:00.003,-2.882e-05
2026-04-30 00:00:00.002,-2.65e-06
2026-04-30 08:00:00.000,9.475e-05
2026-04-30 16:00:00.000,-9.915e-05
2026-05-01 00:00:00.000,3.874e-05
2026-05-01 08:00:00.005,-8.088e-05
2026-05-01 16:00:00.000,8.048e-05
2026-05-02 00:00:00.006,4.057e-05
2026-05-02 08:00:00.000,-0.00012177
2026-05-02 16:00:00.010,-1.138e-05
2026-05-03 00:00:00.005,2.829e-05
2026-05-03 08:00:00.003,-1.079e-05
2026-05-03 16:00:00.000,-5.777e-05
2026-05-04 00:00:00.000,-9.058e-05
2026-05-04 08:00:00.000,-5.896e-05
2026-05-04 16:00:00.003,-6.247e-05
2026-05-05 00:00:00.000,2.402e-05
2026-05-05 08:00:00.011,6.525e-05
2026-05-05 16:00:00.000,-0.00015363
2026-05-06 00:00:00.010,-0.00019336
2026-05-06 08:00:00.000,5.061e-05
2026-05-06 16:00:00.002,-3.041e-05
2026-05-07 00:00:00.000,-4.93e-05
2026-05-07 08:00:00.000,-0.00010184
2026-05-07 16:00:00.004,-3.551e-05
2026-05-08 00:00:00.003,-1.97e-05
2026-05-08 08:00:00.002,-0.00019068
2026-05-08 16:00:00.003,-8.859e-05
2026-05-09 00:00:00.000,7.975e-05
2026-05-09 08:00:00.001,0.0001
2026-05-09 16:00:00.002,2.797e-05
2026-05-10 00:00:00.003,2.802e-05
2026-05-10 08:00:00.000,-0.00015547
2026-05-10 16:00:00.000,-2.1e-07
2026-05-11 00:00:00.000,-1.392e-05
2026-05-11 08:00:00.000,-6.48e-05
2026-05-11 16:00:00.000,-0.00010764
2026-05-12 00:00:00.002,-7.489e-05
2026-05-12 08:00:00.008,-4.376e-05
2026-05-12 16:00:00.000,-0.00013008
2026-05-13 00:00:00.010,-5.496e-05
2026-05-13 08:00:00.003,-8.198e-05
2026-05-13 16:00:00.001,-6.216e-05
2026-05-14 00:00:00.005,-8.883e-05
2026-05-14 08:00:00.000,7.736e-05
2026-05-14 16:00:00.000,6.66e-05
2026-05-15 00:00:00.000,-6.485e-05
2026-05-15 08:00:00.016,-0.00011938
2026-05-15 16:00:00.012,-0.00018353
2026-05-16 00:00:00.005,-0.00012043
2026-05-16 08:00:00.000,-0.00018279
2026-05-16 16:00:00.005,6.983e-05
2026-05-17 00:00:00.000,0.0001
2026-05-17 08:00:00.010,5.748e-05
2026-05-17 16:00:00.009,-3.045e-05
2026-05-18 00:00:00.007,7.181e-05
2026-05-18 08:00:00.002,-2.225e-05
2026-05-18 16:00:00.007,0.0001
2026-05-19 00:00:00.001,7.766e-05
2026-05-19 08:00:00.001,7.735e-05
2026-05-19 16:00:00.009,7.432e-05
2026-05-20 00:00:00.001,7.507e-05
2026-05-20 08:00:00.006,-0.00010127
2026-05-20 16:00:00.000,0.0001
2026-05-21 00:00:00.001,-7.854e-05
2026-05-21 08:00:00.000,0.0001
2026-05-21 16:00:00.000,3.435e-05
2026-05-22 00:00:00.000,0.0001
2026-05-22 08:00:00.004,0.0001
2026-05-22 16:00:00.001,6.899e-05
2026-05-23 00:00:00.009,2.34e-06
2026-05-23 08:00:00.001,6.279e-05
2026-05-23 16:00:00.003,1.594e-05
2026-05-24 00:00:00.011,9.351e-05
2026-05-24 08:00:00.008,-3.781e-05
2026-05-24 16:00:00.000,3.95e-06
2026-05-25 00:00:00.001,-1.294e-05
2026-05-25 08:00:00.001,0.0001
2026-05-25 16:00:00.001,0.0001
2026-05-26 00:00:00.000,0.0001
2026-05-26 08:00:00.003,2.079e-05
2026-05-26 16:00:00.000,5.28e-06
2026-05-27 00:00:00.000,8.041e-05
2026-05-27 08:00:00.004,0.0001
2026-05-27 16:00:00.009,4.979e-05
2026-05-28 00:00:00.001,6.51e-06
2026-05-28 08:00:00.000,2.111e-05
2026-05-28 16:00:00.001,-0.0001559
2026-05-29 00:00:00.000,-0.00011297
2026-05-29 08:00:00.001,-1.966e-05
2026-05-29 16:00:00.008,-4.664e-05
2026-05-30 00:00:00.000,3.113e-05
2026-05-30 08:00:00.001,-4.928e-05
2026-05-30 16:00:00.000,-4.761e-05
2026-05-31 00:00:00.000,-0.00019514
2026-05-31 08:00:00.000,-0.00013016
