timestamp,fundingRate
2026-04-27 16:00:00.002,0.0001
2026-04-28 00:00:00.001,0.0001
2026-04-28 08:00:00.000,0.0001
2026-04-28 16:00:00.004,0.0001
2026-04-29 00:00:00.006,-1.741e-05
2026-04-29 08:00:00.011,2.564e-05
2026-04-29 16:00:00.003,9.127e-05
2026-04-30 00:00:00.002,0.0001
2026-04-30 08:00:00.000,2.574e-05
2026-04-30 16:00:00.000,3.478e-05
2026-05-01 00:00:00.000,5.755e-05
2026-05-01 08:00:00.005,-0.00012613
2026-05-01 16:00:00.000,-9.87e-06
2026-05-02 00:00:00.006,0.0001
2026-05-02 08:00:00.000,-1.875e-05
2026-05-02 16:00:00.010,-7.492e-05
2026-05-03 00:00:00.005,4.448e-05
2026-05-03 08:00:00.003,4.387e-05
2026-05-03 16:00:00.000,-7.899e-05
2026-05-04 00:00:00.000,3.49e-06
2026-05-04 08:00:00.000,7.155e-05
2026-05-04 16:00:00.003,-0.00017467
2026-05-05 00:00:00.000,8.018e-05
2026-05-05 08:00:00.011,-0.00015264
2026-05-05 16:00:00.000,6.071e-05
2026-05-06 00:00:00.010,7.898e-05
2026-05-06 08:00:00.000,0.0001
2026-05-06 16:00:00.002,0.0001
2026-05-07 00:00:00.000,7.241e-05
2026-05-07 08:00:00.000,9.347e-05
2026-05-07 16:00:00.004,0.0001
2026-05-08 00:00:00.003,0.0001
2026-05-08 08:00:00.002,2.77e-05
2026-05-08 16:00:00.003,-5.071e-05
2026-05-09 00:00:00.000,-6.752e-05
2026-05-09 08:00:00.001,1.906e-05
2026-05-09 16:00:00.002,6.895e-05
2026-05-10 00:00:00.003,-9.61e-06
2026-05-10 08:00:00.000,9.163e-05
2026-05-10 16:00:00.000,5.061e-05
2026-05-11 00:00:00.000,-2.1e-05
2026-05-11 08:00:00.000,-1.464e-05
2026-05-11 16:00:00.000,7.064e-05
2026-05-12 00:00:00.002,-6.998e-05
2026-05-12 08:00:00.008,-0.00010546
